                  上证指数 (000001)
 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA5   	   MA.MA13  	   MA.MA34  	   MA.MA144 	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 SKDJ.K     	 SKDJ.D     	 
 2010/05/12	2628.021	2668.121	2604.201	2655.711	      106781856	   2686.000	   2817.115	   2992.368	   3092.802	           	      0.000	1067818.500	1096320.000	1038950.375	   -105.552	    -76.311	    -58.483	     11.275	     11.599	
 2010/05/13	2653.581	2711.071	2646.901	2710.511	      103204143	   2680.100	   2796.115	   2982.191	   3091.236	           	      0.000	1032041.438	1075302.375	1046630.375	   -103.986	    -81.846	    -44.281	     18.423	     13.417	
 2010/05/14	2692.101	2712.861	2677.191	2696.631	       88118880	   2681.900	   2775.154	   2972.706	   3089.337	           	      0.000	 881188.813	1028326.375	1034803.188	   -102.682	    -86.013	    -33.338	     24.548	     18.083	
 2010/05/17	2663.881	2663.881	2557.241	2559.931	      102158254	   2654.100	   2748.385	   2958.015	   3086.420	           	      0.000	1021582.563	1032908.813	1033344.000	   -111.395	    -91.089	    -40.611	     20.167	     21.047	
 2010/05/18	2555.141	2603.321	2529.631	2594.781	      103796642	   2643.500	   2724.885	   2942.441	   3083.767	           	      0.000	1037966.375	1008128.000	1058124.750	   -114.171	    -95.706	    -36.931	     19.295	     21.339	
 2010/05/19	2581.631	2623.961	2554.981	2587.811	       90466622	   2630.000	   2703.308	   2926.544	   3080.639	           	      0.000	 904666.250	 975488.000	1035904.000	   -115.601	    -99.685	    -31.833	     20.822	     20.094	
 2010/05/20	2571.541	2609.641	2551.451	2555.941	       82742614	   2599.100	   2679.115	   2910.279	   3076.972	           	      0.000	 827426.188	 934579.188	1004940.813	   -117.947	   -103.337	    -29.219	     18.968	     19.693	
 2010/05/21	2492.571	2584.451	2481.971	2583.521	      103033637	   2576.400	   2659.731	   2893.691	   3073.587	           	      0.000	1030336.375	 964403.188	 996364.813	   -116.240	   -105.918	    -20.645	     23.197	     20.995	
 2010/05/24	2596.321	2680.491	2596.321	2673.421	      133321998	   2599.100	   2645.615	   2879.441	   3070.965	           	      0.000	1333220.000	1026713.625	1029811.188	   -106.407	   -106.016	     -0.783	     39.185	     27.120	
 2010/05/25	2654.361	2659.741	2609.091	2622.631	      106011461	   2604.700	   2636.577	   2863.677	   3067.594	           	      0.000	1060114.625	1031142.375	1019635.188	   -101.542	   -105.121	      7.158	     48.616	     37.000	
 2010/05/26	2620.851	2644.941	2610.511	2625.791	       81570481	   2612.200	   2631.769	   2848.309	   3064.233	           	      0.000	 815704.813	1013376.000	 994432.000	    -96.321	   -103.361	     14.080	     54.392	     47.396	
 2010/05/27	2615.101	2662.081	2583.551	2655.921	      105685369	   2632.200	   2628.461	   2834.691	   3061.694	           	      0.000	1056853.625	1059225.625	 996902.375	    -88.730	   -100.435	     23.410	     64.144	     55.714	
 2010/05/28	2680.401	2686.541	2641.411	2655.771	      112506324	   2646.700	   2629.115	   2820.294	   3059.087	           	      0.000	1125063.250	1078195.250	1021299.188	    -81.782	    -96.704	     29.844	     71.785	     63.443	
 2010/05/31	2647.871	2665.391	2591.531	2592.151	       97390529	   2630.400	   2624.231	   2804.500	   3056.528	           	      0.000	 973905.250	1006336.000	1016524.813	    -80.483	    -93.460	     25.955	     69.214	     68.380	
 2010/06/01	2577.761	2598.901	2534.271	2568.281	       93289074	   2619.600	   2613.308	   2787.059	   3053.563	           	      0.000	 932890.750	 980889.625	1006016.000	    -80.451	    -90.858	     20.814	     61.816	     67.609	
 2010/06/02	2548.541	2572.341	2521.061	2571.421	       76092486	   2608.700	   2603.615	   2769.559	   3050.049	           	      0.000	 760924.875	 969932.813	 991654.375	    -79.259	    -88.538	     18.558	     55.444	     62.156	
 2010/06/03	2575.771	2596.141	2551.531	2552.661	       86990413	   2588.100	   2603.077	   2751.559	   3046.153	           	      0.000	 869904.188	 932556.813	 995891.188	    -78.919	    -86.614	     15.392	     44.764	     54.010	
 2010/06/04	2536.231	2556.971	2527.871	2553.591	       67027952	   2567.600	   2599.923	   2734.603	   3042.160	           	      0.000	 670279.500	 841574.375	 959884.813	    -77.678	    -84.827	     14.298	     35.817	     45.339	
 2010/06/07	2508.331	2527.101	2491.661	2511.731	       77361116	   2551.500	   2594.039	   2720.809	   3037.691	           	      0.000	 773611.188	 801510.375	 903923.188	    -79.161	    -83.694	      9.067	     27.201	     35.927	
 2010/06/08	2510.081	2531.881	2491.651	2513.951	       71810648	   2540.600	   2590.808	   2707.118	   3033.177	           	      0.000	 718106.500	 758553.625	 869721.625	    -79.243	    -82.804	      7.122	     21.107	     28.042	
 2010/06/09	2523.881	2589.471	2501.121	2583.871	      118099942	   2543.200	   2590.846	   2693.897	   3029.066	           	      0.000	1180999.500	 842572.813	 906252.813	    -72.826	    -80.808	     15.964	     26.137	     24.818	
 2010/06/10	2561.551	2581.051	2554.791	2562.581	       88318601	   2545.100	   2582.308	   2681.044	   3024.788	           	      0.000	 883186.000	 845235.188	 888896.000	    -68.668	    -78.380	     19.425	     31.066	     26.104	
 2010/06/11	2574.901	2590.981	2566.621	2569.941	       77718279	   2548.400	   2578.269	   2668.882	   3020.587	           	      0.000	 777182.813	 866611.188	 854092.813	    -64.040	    -75.512	     22.945	     42.782	     33.328	
 2010/06/17	2588.971	2595.511	2559.721	2560.251	       65401990	   2558.200	   2573.269	   2656.853	   3016.333	           	      0.000	 654019.938	 842700.813	 822105.625	    -60.457	    -72.501	     24.088	     51.428	     41.755	
 2010/06/18	2556.602	2568.862	2505.332	2513.222	       81520182	   2558.000	   2562.269	   2645.235	   3011.649	           	      0.000	 815201.813	 862131.188	 810342.375	    -60.713	    -70.144	     18.861	     45.893	     46.698	
 2010/06/21	2517.292	2587.342	2504.312	2586.212	       99521921	   2558.400	   2556.885	   2636.000	   3006.861	           	      0.000	 995219.188	 824960.000	 833766.375	    -54.399	    -66.995	     25.191	     55.798	     51.042	
 2010/06/22	2579.632	2598.352	2572.962	2588.702	       72428357	   2563.700	   2556.654	   2627.779	   3002.045	           	      0.000	 724283.625	 793164.813	 819200.000	    -48.633	    -63.322	     29.378	     67.063	     56.255	
 2010/06/23	2576.342	2593.672	2546.521	2569.872	       73981579	   2563.700	   2556.769	   2618.941	   2996.951	           	      0.000	 739815.750	 785715.188	 826163.188	    -45.064	    -59.671	     29.213	     71.441	     64.771	
 2010/06/24	2563.642	2586.902	2554.342	2566.752	       58237644	   2564.900	   2556.423	   2611.029	   2991.715	           	      0.000	 582376.438	 771379.188	 807040.000	    -42.003	    -56.137	     28.268	     71.550	     70.016	
 2010/06/25	2556.542	2572.832	2534.272	2552.822	       58477103	   2572.900	   2556.423	   2602.088	   2986.469	           	      0.000	 584771.063	 725299.188	 793715.188	    -40.237	    -52.957	     25.440	     66.586	     69.859	
 2010/06/28	2550.652	2561.492	2528.392	2535.282	       51436894	   2562.700	   2555.000	   2596.059	   2980.889	           	      0.000	 514368.969	 629120.000	 727040.000	    -39.794	    -50.325	     21.060	     56.932	     65.021	
 2010/06/29	2534.502	2541.142	2425.932	2427.052	       93473117	   2530.300	   2548.500	   2588.382	   2975.358	           	      0.000	 934731.188	 671232.000	 732198.375	    -47.628	    -49.785	      4.315	     40.448	     54.656	
 2010/06/30	2409.542	2411.442	2382.362	2398.372	       67271885	   2496.000	   2539.615	   2579.544	   2969.167	           	      0.000	 672718.875	 657792.000	 721753.625	    -55.510	    -50.930	     -9.160	     28.068	     41.813	
 2010/07/01	2393.952	2410.772	2371.782	2373.792	       60830287	   2457.500	   2523.461	   2571.500	   2963.632	           	      0.000	 608302.875	 662988.813	 717184.000	    -63.014	    -53.347	    -19.334	     18.178	     28.896	
 2010/07/02	2371.322	2386.402	2319.742	2382.902	       84619382	   2423.500	   2509.654	   2563.485	   2958.677	           	      0.000	 846193.813	 715264.000	 720281.625	    -67.448	    -56.167	    -22.562	     16.828	     21.021	
 2010/07/05	2358.762	2378.092	2335.572	2363.952	       66879177	   2389.200	   2493.769	   2553.279	   2952.899	           	      0.000	 668791.750	 746137.625	 687628.813	    -71.665	    -59.267	    -24.797	     16.318	     17.109	
 2010/07/06	2358.282	2409.782	2356.552	2409.422	       81002890	   2385.700	   2482.154	   2544.823	   2947.167	           	      0.000	 810028.875	 721203.188	 696217.625	    -70.525	    -61.519	    -18.014	     20.503	     17.885	
 2010/07/07	2407.672	2421.682	2392.572	2421.122	       67152261	   2390.200	   2475.077	   2540.735	   2941.271	           	      0.000	 671522.625	 720972.813	 689382.375	    -67.895	    -62.794	    -10.203	     26.438	     21.089	
 2010/07/08	2429.682	2436.282	2402.002	2415.152	       61164294	   2398.500	   2461.961	   2535.471	   2935.375	           	      0.000	 611642.938	 721638.375	 692313.625	    -65.537	    -63.343	     -4.389	     31.179	     26.042	
 2010/07/09	2416.582	2485.602	2398.682	2470.922	      100721616	   2416.100	   2452.885	   2532.029	   2929.500	           	      0.000	1007216.188	 753817.625	 734540.813	    -58.494	    -62.373	      7.758	     41.640	     33.089	
 2010/07/12	2468.542	2501.022	2455.812	2490.722	       94617476	   2441.500	   2446.769	   2530.103	   2923.656	           	      0.000	 946174.750	 809318.375	 777728.000	    -50.730	    -60.044	     18.629	     57.425	     43.417	
 2010/07/13	2468.692	2468.692	2439.242	2450.292	       77640233	   2449.700	   2437.846	   2526.191	   2917.781	           	      0.000	 776402.313	 802585.625	 761894.375	    -47.294	    -57.494	     20.401	     65.019	     54.693	
 2010/07/14	2456.102	2494.592	2456.102	2470.442	       82805377	   2459.600	   2431.500	   2520.221	   2912.441	           	      0.000	 828053.750	 833894.375	 777433.625	    -42.455	    -54.486	     24.062	     71.445	     64.625	
 2010/07/15	2465.992	2487.242	2423.652	2424.302	      117510322	   2461.300	   2422.961	   2514.382	   2906.674	           	      0.000	1175103.250	 946585.625	 834112.000	    -41.861	    -51.961	     20.200	     68.598	     68.354	
 2010/07/16	2414.682	2428.462	2389.072	2424.272	       80934150	   2452.000	   2422.769	   2508.471	   2900.962	           	      0.000	 809341.500	 907033.625	 830425.625	    -40.921	    -49.753	     17.664	     62.455	     67.500	
 2010/07/19	2399.583	2484.193	2392.272	2475.423	      105709765	   2449.000	   2428.692	   2503.162	   2895.215	           	      0.000	1057097.625	 929203.188	 869260.813	    -35.638	    -46.930	     22.584	     64.589	     65.219	
 2010/07/20	2477.753	2530.333	2477.463	2528.733	      132382407	   2464.600	   2440.577	   2499.412	   2890.035	           	      0.000	1323824.125	1038694.375	 920640.000	    -26.840	    -42.912	     32.145	     73.692	     66.911	
 2010/07/21	2529.623	2553.453	2520.153	2535.393	      125845262	   2477.600	   2452.308	   2497.750	   2885.035	           	      0.000	1258452.625	1124761.625	 979328.000	    -19.110	    -38.152	     38.084	     79.798	     72.693	
 2010/07/22	2525.983	2563.243	2522.203	2562.413	      116699864	   2505.300	   2467.615	   2497.573	   2880.753	           	      0.000	1166998.625	1123123.250	1034854.375	    -10.680	    -32.657	     43.955	     86.256	     79.911	
 2010/07/23	2566.853	2579.522	2549.242	2572.032	      125865113	   2534.800	   2480.115	   2497.603	   2876.990	           	      0.000	1258651.125	1213004.750	1060019.250	     -3.187	    -26.763	     47.153	     90.323	     85.458	
 2010/07/26	2576.373	2589.483	2556.473	2588.683	      104540608	   2557.400	   2493.000	   2498.647	   2873.278	           	      0.000	1045406.063	1210675.250	1069939.250	      4.049	    -20.601	     49.300	     93.659	     90.078	
 2010/07/27	2581.593	2588.002	2565.643	2575.373	       99031008	   2566.800	   2505.308	   2499.294	   2869.979	           	      0.000	 990310.063	1143961.625	1091328.000	      8.610	    -14.759	     46.737	     94.318	     92.771	
 2010/07/28	2574.323	2636.002	2564.163	2633.663	      146193028	   2586.400	   2517.808	   2502.882	   2866.924	           	      0.000	1461930.250	1184665.625	1154713.625	     16.735	     -8.460	     50.390	     95.667	     94.547	
 2010/07/29	2635.052	2656.413	2623.942	2648.123	      156572147	   2603.500	   2529.923	   2506.823	   2863.413	           	      0.000	1565721.500	1264409.625	1193766.375	     24.064	     -1.955	     52.038	     96.302	     95.432	
 2010/07/30	2642.853	2643.032	2614.732	2637.502	      107066470	   2616.600	   2544.308	   2508.397	   2859.913	           	      0.000	1070664.750	1226803.250	1219904.000	     28.684	      4.173	     49.023	     94.744	     95.568	
 2010/08/02	2635.813	2675.762	2633.653	2672.522	      131925766	   2633.400	   2559.846	   2511.632	   2856.330	           	      0.000	1319257.625	1281587.250	1246131.250	     34.771	     10.292	     48.957	     95.148	     95.401	
 2010/08/03	2678.792	2681.792	2626.722	2627.002	      145598069	   2643.700	   2575.461	   2513.309	   2852.267	           	      0.000	1455980.625	1374694.375	1259328.000	     35.512	     15.336	     40.352	     87.879	     92.589	
 2010/08/04	2620.502	2638.902	2589.992	2638.522	      133762153	   2644.700	   2591.923	   2515.603	   2847.934	           	      0.000	1337621.500	1349862.375	1267264.000	     36.607	     19.590	     34.033	     80.931	     87.990	
 2010/08/05	2636.242	2640.593	2606.622	2620.762	      128048820	   2639.300	   2603.115	   2518.779	   2843.378	           	      0.000	1280488.125	1292800.000	1278604.750	     35.631	     22.799	     25.665	     71.786	     80.198	
 2010/08/06	2618.712	2659.412	2598.912	2658.392	      134772714	   2643.500	   2613.115	   2520.912	   2839.313	           	      0.000	1347727.250	1348198.375	1287500.750	     37.462	     25.731	     23.462	     71.580	     74.766	
 2010/08/09	2656.362	2676.092	2650.402	2672.532	      137100459	   2643.500	   2623.654	   2523.368	   2835.080	           	      0.000	1371004.625	1358540.750	1320064.000	     39.598	     28.505	     22.187	     76.666	     73.344	
 2010/08/10	2672.792	2675.312	2594.342	2595.272	      141535687	   2637.100	   2626.154	   2524.103	   2830.500	           	      0.000	1415356.750	1350451.250	1362572.750	     34.657	     29.735	      9.843	     60.209	     69.484	
 2010/08/11	2587.612	2618.452	2586.022	2607.502	      100286699	   2630.900	   2628.885	   2525.309	   2826.438	           	      0.000	1002866.938	1283481.625	1316672.000	     31.366	     30.061	      2.609	     46.649	     61.172	
 2010/08/12	2584.922	2608.762	2570.962	2575.482	      106481034	   2621.800	   2627.885	   2525.971	   2822.128	           	      0.000	1064810.375	1240371.250	1266585.625	     25.876	     29.224	     -6.696	     32.617	     46.490	
 2010/08/13	2576.692	2607.032	2564.842	2606.702	       99461717	   2611.500	   2630.308	   2528.088	   2817.920	           	      0.000	 994617.188	1169740.750	1258969.625	     23.771	     28.133	     -8.726	     29.903	     36.391	
 2010/08/16	2603.792	2665.312	2596.772	2661.712	      140100013	   2609.300	   2632.461	   2534.985	   2813.667	           	      0.000	1401000.125	1175731.250	1267136.000	     26.238	     27.754	     -3.032	     43.517	     35.349	
 2010/08/17	2663.182	2677.572	2654.012	2671.892	      133731067	   2624.700	   2634.308	   2543.029	   2810.191	           	      0.000	1337310.625	1160115.250	1255283.250	     28.685	     27.941	      1.489	     59.782	     44.401	
 2010/08/18	2674.502	2687.762	2654.412	2666.302	      149040315	   2636.400	   2636.500	   2551.618	   2806.375	           	      0.000	1490403.250	1257625.625	1270553.625	     29.829	     28.318	      3.021	     69.538	     57.609	
 2010/08/19	2669.432	2701.932	2659.302	2687.982	      143211372	   2658.900	   2637.692	   2560.588	   2802.653	           	      0.000	1432113.750	1331072.000	1285721.625	     32.114	     29.077	      6.074	     77.048	     68.792	
 2010/08/20	2677.022	2683.292	2636.912	2642.312	      133844304	   2666.000	   2638.885	   2568.794	   2798.524	           	      0.000	1338443.000	1399859.250	1284800.000	     29.896	     29.241	      1.310	     73.792	     73.458	
 2010/08/23	2637.822	2656.122	2629.712	2639.372	       97571923	   2661.600	   2638.961	   2575.559	   2794.306	           	      0.000	 975719.188	1314816.000	1245273.625	     27.583	     28.909	     -2.653	     68.121	     72.990	
 2010/08/24	2636.532	2667.172	2614.562	2650.312	      123896078	   2657.200	   2641.192	   2582.294	   2790.819	           	      0.000	1238960.750	1295129.625	1227622.375	     26.329	     28.393	     -4.129	     65.260	     69.052	
 2010/08/25	2634.952	2645.502	2595.732	2596.582	      122661110	   2643.400	   2636.461	   2587.632	   2786.917	           	      0.000	1226611.125	1242368.000	1249996.750	     20.760	     26.867	    -12.213	     54.017	     62.469	
 2010/08/26	2604.882	2616.962	2590.612	2603.482	       89344083	   2626.400	   2631.115	   2591.515	   2783.267	           	      0.000	 893440.813	1134643.250	1232857.625	     16.711	     24.835	    -16.249	     40.593	     53.292	
 2010/08/27	2602.502	2613.492	2588.642	2610.742	       76986973	   2620.100	   2632.346	   2595.059	   2779.910	           	      0.000	 769869.750	1020928.000	1210393.625	     13.927	     22.654	    -17.453	     31.965	     42.198	
 2010/08/30	2622.272	2656.352	2620.192	2652.662	      123486988	   2622.700	   2635.808	   2601.000	   2777.365	           	      0.000	1234869.875	1072742.375	1193779.250	     14.932	     21.109	    -12.356	     35.945	     36.167	
 2010/08/31	2644.792	2647.252	2626.792	2638.802	      119586757	   2620.500	   2640.692	   2605.956	   2774.948	           	      0.000	1195867.625	1064140.750	1179635.250	     14.443	     19.776	    -10.666	     39.022	     35.646	
 2010/09/01	2641.052	2662.882	2604.492	2622.882	      146411847	   2625.700	   2641.923	   2611.809	   2772.372	           	      0.000	1464118.375	1111628.750	1176998.375	     12.625	     18.346	    -11.441	     39.080	     38.010	
 2010/09/02	2646.892	2659.982	2636.422	2655.782	      134796040	   2636.200	   2641.461	   2618.603	   2770.056	           	      0.000	1347960.375	1202534.375	1168588.750	     13.682	     17.413	     -7.462	     50.698	     42.927	
 2010/09/03	2658.132	2660.542	2631.852	2655.392	      139408992	   2645.100	   2640.192	   2623.897	   2768.069	           	      0.000	1394089.875	1327360.000	1174144.000	     14.323	     16.795	     -4.945	     62.178	     50.646	
 2010/09/06	2667.202	2698.602	2664.242	2696.252	      160113842	   2653.800	   2642.500	   2628.823	   2766.410	           	      0.000	1601138.375	1400627.250	1236684.750	     17.921	     17.020	      1.802	     73.969	     62.281	
 2010/09/07	2698.222	2704.932	2679.022	2698.362	      122360269	   2665.700	   2643.308	   2633.618	   2764.292	           	      0.000	1223602.750	1406182.375	1235161.625	     20.705	     17.757	      5.895	     82.012	     72.729	
 2010/09/08	2687.712	2695.842	2674.322	2695.292	      121039753	   2680.200	   2647.385	   2637.529	   2762.208	           	      0.000	1210397.500	1355443.250	1233536.000	     22.404	     18.687	      7.435	     86.448	     80.813	
 2010/09/09	2698.642	2698.642	2651.602	2656.352	      143897600	   2680.300	   2648.654	   2640.000	   2760.240	           	      0.000	1438976.000	1373644.750	1288089.625	     20.375	     19.024	      2.701	     78.853	     82.438	
 2010/09/10	2657.242	2667.842	2628.832	2663.212	      127547302	   2681.900	   2649.692	   2642.206	   2758.354	           	      0.000	1275473.000	1349939.250	1338649.625	     19.099	     19.039	      0.120	     71.857	     79.052	
 2010/09/13	2665.662	2696.672	2660.612	2688.322	      131056020	   2680.400	   2656.731	   2645.529	   2756.545	           	      0.000	1310560.125	1291801.625	1346214.375	     19.885	     19.208	      1.354	     73.009	     74.573	
 2010/09/14	2694.072	2703.782	2678.972	2688.522	      131193840	   2678.400	   2663.308	   2647.147	   2754.503	           	      0.000	1311938.375	1309465.625	1357824.000	     20.291	     19.425	      1.732	     74.654	     73.177	
 2010/09/15	2688.392	2688.492	2645.862	2652.502	      131545383	   2669.800	   2666.500	   2647.279	   2752.191	           	      0.000	1315453.875	1330483.250	1342963.250	     17.504	     19.041	     -3.074	     64.178	     70.615	
 2010/09/16	2646.922	2653.272	2583.342	2602.472	      132904630	   2659.100	   2662.654	   2646.250	   2749.306	           	      0.000	1329046.375	1308492.750	1341068.750	     11.130	     17.458	    -12.658	     49.447	     62.760	
 2010/09/17	2607.552	2615.082	2592.532	2598.692	       91459003	   2646.100	   2659.539	   2644.073	   2746.493	           	      0.000	 914590.000	1236300.750	1293120.000	      5.707	     15.108	    -18.802	     36.559	     50.063	
 2010/09/20	2601.482	2607.352	2573.632	2588.712	       87931329	   2626.100	   2656.885	   2642.941	   2743.757	           	      0.000	 879313.250	1150080.000	1220940.750	      0.598	     12.206	    -23.216	     27.094	     37.698	
 2010/09/21	2593.762	2601.102	2580.182	2591.552	       63513973	   2606.700	   2651.961	   2641.559	   2740.767	           	      0.000	 635139.750	1014707.188	1162086.375	     -3.185	      9.128	    -24.626	     21.396	     28.344	
 2010/09/27	2600.542	2629.042	2597.142	2627.972	       85235163	   2601.800	   2649.846	   2641.765	   2737.764	           	      0.000	 852351.625	 922086.375	1126284.750	     -3.208	      6.661	    -19.737	     25.061	     24.510	
 2010/09/28	2625.332	2625.332	2607.022	2611.352	      105640579	   2603.600	   2643.346	   2640.382	   2734.705	           	      0.000	1056405.750	 867558.375	1088025.625	     -4.515	      4.426	    -17.881	     26.957	     24.469	
 2010/09/29	2608.922	2634.122	2603.932	2610.682	       94705134	   2606.000	   2636.577	   2638.559	   2731.389	           	      0.000	 947051.375	 874060.813	1055180.750	     -5.541	      2.432	    -15.946	     27.809	     26.615	
 2010/09/30	2599.722	2656.002	2597.602	2655.662	       99965653	   2619.500	   2633.539	   2640.353	   2728.493	           	      0.000	 999656.563	 898124.813	1024102.375	     -2.693	      1.407	     -8.201	     38.924	     31.229	
 2010/10/08	2681.252	2747.802	2677.992	2738.742	      154842792	   2648.900	   2639.885	   2644.206	   2726.003	           	      0.000	1548427.875	1080780.750	1047744.000	      6.196	      2.365	      7.662	     55.671	     40.802	
 2010/10/11	2755.032	2823.603	2755.032	2806.942	      234107302	   2684.700	   2650.923	   2651.015	   2724.500	           	      0.000	2341073.000	1378508.750	1150297.625	     18.530	      5.598	     25.864	     69.274	     54.625	
 2010/10/12	2795.762	2843.432	2782.343	2841.412	      183345099	   2730.700	   2662.692	   2657.912	   2723.184	           	      0.000	1833451.000	1533926.375	1200742.375	     30.732	     10.625	     40.215	     80.169	     68.375	
 2010/10/13	2842.142	2862.032	2826.222	2861.362	      204856265	   2780.900	   2676.000	   2663.794	   2721.851	           	      0.000	2048562.750	1754240.000	1314150.375	     41.533	     16.807	     49.454	     87.791	     79.073	
 2010/10/14	2881.552	2919.412	2864.522	2879.642	      252315867	   2825.600	   2693.461	   2669.897	   2720.535	           	      0.000	2523158.750	2058931.250	1478528.000	     50.981	     23.641	     54.679	     89.664	     85.875	
 2010/10/15	2863.742	2971.162	2858.222	2971.162	      270345644	   2872.100	   2721.808	   2678.868	   2719.993	           	      0.000	2703456.250	2289945.500	1685363.250	     65.103	     31.934	     66.338	     92.716	     90.063	
 2010/10/18	2985.462	3026.102	2944.722	2955.232	      313731778	   2901.800	   2749.269	   2686.735	   2719.330	           	      0.000	3137317.750	2449203.250	1913856.000	     74.154	     40.378	     67.552	     91.165	     91.188	
 2010/10/19	2949.632	3002.372	2931.912	3001.852	      200031343	   2933.800	   2781.039	   2697.294	   2719.247	           	      0.000	2000313.500	2482560.000	2008243.250	     84.119	     49.126	     69.986	     91.571	     91.813	
 2010/10/20	2947.512	3041.152	2942.502	3003.952	      248942325	   2962.300	   2812.769	   2708.015	   2719.434	           	      0.000	2489423.250	2570726.500	2162483.250	     91.135	     57.528	     67.215	     91.219	     91.313	
 2010/10/21	3009.232	3018.242	2958.552	2983.532	      184194818	   2983.100	   2840.115	   2717.823	   2719.368	           	      0.000	1841948.125	2434483.250	2246707.250	     93.965	     64.815	     58.300	     88.292	     90.354	
 2010/10/22	2976.752	2997.622	2954.622	2975.042	      164470069	   2983.900	   2868.077	   2728.941	   2718.844	           	      0.000	1644700.625	2222720.000	2256332.750	     94.434	     70.739	     47.390	     84.101	     87.875	
 2010/10/25	2979.712	3051.542	2959.302	3051.422	      215013384	   3003.100	   2902.000	   2742.132	   2718.882	           	      0.000	2150133.750	2025292.750	2237248.000	     99.819	     76.555	     46.527	     87.015	     86.469	
 2010/10/26	3065.842	3073.382	3017.822	3041.542	      218718676	   3011.100	   2931.654	   2754.794	   2718.701	           	      0.000	2187186.750	2062694.375	2272627.250	    102.111	     81.666	     40.890	     87.290	     86.135	
 2010/10/27	3031.652	3056.402	2988.872	2997.052	      200359640	   3009.700	   2951.539	   2764.927	   2718.163	           	      0.000	2003596.500	1965516.750	2268121.500	     99.195	     85.172	     28.046	     81.667	     85.323	
 2010/10/28	2989.292	3007.012	2969.302	2992.582	      163821966	   3011.600	   2965.846	   2775.338	   2717.743	           	      0.000	1638219.625	1924761.625	2179622.500	     95.423	     87.222	     16.402	     70.566	     79.844	
 2010/10/29	2993.302	2996.772	2955.482	2978.832	      169299934	   3012.300	   2976.385	   2785.794	   2717.201	           	      0.000	1692999.375	1934438.375	2078579.250	     90.284	     87.835	      4.898	     58.441	     70.229	
 2010/11/01	2986.892	3054.052	2986.892	3054.022	      212136776	   3012.800	   2991.192	   2797.515	   2717.441	           	      0.000	2121367.750	1928678.375	1976985.625	     91.226	     88.513	      5.427	     62.101	     63.698	
 2010/11/02	3061.632	3089.572	3029.322	3045.432	      247101256	   3013.600	   3003.961	   2808.985	   2717.344	           	      0.000	2471012.500	1985433.625	2024064.000	     90.240	     88.858	      2.763	     64.314	     61.615	
 2010/11/03	3044.022	3069.072	3017.102	3030.992	      212275690	   3020.400	   3008.577	   2818.838	   2716.698	           	      0.000	2122757.000	2009267.250	1987392.000	     87.287	     88.544	     -2.514	     62.936	     63.115	
 2010/11/04	3035.370	3087.420	3035.370	3086.940	      196342867	   3039.200	   3018.692	   2830.265	   2716.410	           	      0.000	1963428.625	2074316.750	1999539.250	     88.442	     88.524	     -0.164	     71.368	     66.208	
 2010/11/05	3129.870	3142.590	3105.920	3129.500	      227970097	   3069.400	   3028.539	   2843.029	   2716.552	           	      0.000	2279701.000	2191641.500	2063040.000	     91.734	     89.166	      5.136	     78.885	     71.063	
 2010/11/08	3140.400	3160.700	3124.090	3159.510	      223699939	   3090.500	   3040.500	   2857.838	   2716.635	           	      0.000	2236999.250	2214784.000	2071731.250	     95.661	     90.465	     10.393	     85.898	     78.719	
 2010/11/09	3159.020	3159.020	3110.340	3135.000	      210097603	   3108.400	   3052.154	   2871.706	   2716.476	           	      0.000	2100976.000	2140774.500	2063104.000	     95.693	     91.510	      8.366	     88.046	     84.281	
 2010/11/10	3120.440	3124.260	3093.880	3115.360	      204678936	   3125.300	   3062.961	   2884.265	   2716.177	           	      0.000	2046789.500	2125568.000	2067417.625	     93.061	     91.821	      2.481	     86.048	     86.667	
 2010/11/11	3108.510	3186.720	3102.770	3147.740	      235039423	   3137.400	   3070.346	   2897.765	   2716.174	           	      0.000	2350394.250	2202982.500	2138649.500	     92.521	     91.961	      1.121	     84.160	     86.083	
 2010/11/12	3121.920	3150.150	2975.160	2985.440	      275732636	   3108.600	   3066.039	   2907.559	   2715.247	           	      0.000	2757326.500	2298496.000	2245068.750	     78.097	     89.188	    -22.182	     63.863	     78.021	
 2010/11/15	2984.870	3016.130	2939.680	3014.410	      182643164	   3079.600	   3067.385	   2919.677	   2714.337	           	      0.000	1826431.625	2216371.250	2215577.500	     68.217	     84.994	    -33.554	     50.385	     66.135	
 2010/11/16	3007.640	3007.640	2885.750	2894.540	      202748649	   3031.500	   3059.808	   2928.382	   2712.708	           	      0.000	2027486.500	2201676.750	2171225.500	     50.136	     78.022	    -55.772	     35.150	     49.802	
 2010/11/17	2852.479	2891.050	2824.119	2838.859	      150755557	   2976.200	   3049.077	   2935.750	   2710.469	           	      0.000	1507555.500	2093849.625	2109708.750	     30.958	     68.609	    -75.304	     23.570	     36.365	
 2010/11/18	2855.599	2873.699	2827.179	2865.449	      128359873	   2919.800	   3034.577	   2943.809	   2708.382	           	      0.000	1283598.750	1880473.625	2041728.000	     17.700	     58.427	    -81.455	     17.632	     25.448	
